"Date Time, GMT-07:00","Temp, °F ","Temp, °C",Date
3/5/2017 4:30,51.64,10.91,2017/03/05
3/5/2017 4:45,51.62,10.90,2017/03/05
3/5/2017 5:00,51.62,10.90,2017/03/05
3/5/2017 5:16,51.60,10.89,2017/03/05
3/5/2017 5:30,51.58,10.88,2017/03/05
3/5/2017 5:45,51.58,10.88,2017/03/05
3/5/2017 6:00,51.57,10.87,2017/03/05
3/5/2017 6:16,51.53,10.85,2017/03/05
3/5/2017 6:30,51.53,10.85,2017/03/05
3/5/2017 6:45,51.51,10.84,2017/03/05
3/5/2017 7:00,51.48,10.82,2017/03/05
3/5/2017 7:16,51.46,10.81,2017/03/05
3/5/2017 7:30,51.44,10.80,2017/03/05
3/5/2017 7:45,51.42,10.79,2017/03/05
3/5/2017 8:00,51.39,10.77,2017/03/05
3/5/2017 8:16,51.37,10.76,2017/03/05
3/5/2017 8:30,51.37,10.76,2017/03/05
3/5/2017 8:45,51.35,10.75,2017/03/05
3/5/2017 9:00,51.35,10.75,2017/03/05
3/5/2017 9:16,51.35,10.75,2017/03/05
3/5/2017 9:30,51.35,10.75,2017/03/05
3/5/2017 9:45,51.37,10.76,2017/03/05
3/5/2017 10:00,51.39,10.77,2017/03/05
3/5/2017 10:16,51.40,10.78,2017/03/05
3/5/2017 10:30,51.44,10.80,2017/03/05
3/5/2017 10:45,51.44,10.80,2017/03/05
3/5/2017 11:00,51.40,10.78,2017/03/05
3/5/2017 11:16,51.42,10.79,2017/03/05
3/5/2017 11:30,51.46,10.81,2017/03/05
3/5/2017 11:45,51.49,10.83,2017/03/05
3/5/2017 12:00,51.51,10.84,2017/03/05
3/5/2017 12:16,51.53,10.85,2017/03/05
3/5/2017 12:30,51.57,10.87,2017/03/05
3/5/2017 12:45,51.62,10.90,2017/03/05
3/5/2017 13:00,51.66,10.92,2017/03/05
3/5/2017 13:16,51.66,10.92,2017/03/05
3/5/2017 13:30,51.67,10.93,2017/03/05
3/5/2017 13:45,51.67,10.93,2017/03/05
3/5/2017 14:00,51.67,10.93,2017/03/05
3/5/2017 14:16,51.67,10.93,2017/03/05
3/5/2017 14:30,51.69,10.94,2017/03/05
3/5/2017 14:45,51.71,10.95,2017/03/05
3/5/2017 15:00,51.75,10.97,2017/03/05
3/5/2017 15:16,51.75,10.97,2017/03/05
3/5/2017 15:30,51.78,10.99,2017/03/05
3/5/2017 15:45,51.78,10.99,2017/03/05
3/5/2017 16:00,51.80,11.00,2017/03/05
3/5/2017 16:16,51.78,10.99,2017/03/05
3/5/2017 16:30,51.78,10.99,2017/03/05
3/5/2017 16:45,51.78,10.99,2017/03/05
3/5/2017 17:00,51.75,10.97,2017/03/05
3/5/2017 17:16,51.73,10.96,2017/03/05
3/5/2017 17:30,51.73,10.96,2017/03/05
3/5/2017 17:45,51.71,10.95,2017/03/05
3/5/2017 18:00,51.69,10.94,2017/03/05
3/5/2017 18:16,51.66,10.92,2017/03/05
3/5/2017 18:30,51.64,10.91,2017/03/05
3/5/2017 18:45,51.60,10.89,2017/03/05
3/5/2017 19:00,51.57,10.87,2017/03/05
3/5/2017 19:16,51.53,10.85,2017/03/05
3/5/2017 19:30,51.51,10.84,2017/03/05
3/5/2017 19:45,51.48,10.82,2017/03/05
3/5/2017 20:00,51.44,10.80,2017/03/05
3/5/2017 20:16,51.40,10.78,2017/03/05
3/5/2017 20:30,51.39,10.77,2017/03/05
3/5/2017 20:45,51.35,10.75,2017/03/05
3/5/2017 21:00,51.31,10.73,2017/03/05
3/5/2017 21:16,51.28,10.71,2017/03/05
3/5/2017 21:30,51.26,10.70,2017/03/05
3/5/2017 21:45,51.21,10.67,2017/03/05
3/5/2017 22:00,51.19,10.66,2017/03/05
3/5/2017 22:16,51.13,10.63,2017/03/05
3/5/2017 22:30,51.12,10.62,2017/03/05
3/5/2017 22:45,51.06,10.59,2017/03/05
3/5/2017 23:00,51.03,10.57,2017/03/05
3/5/2017 23:16,50.99,10.55,2017/03/05
3/5/2017 23:30,50.95,10.53,2017/03/05
3/5/2017 23:45,50.92,10.51,2017/03/05
3/6/2017 0:00,50.90,10.50,2017/03/06
3/6/2017 0:16,50.86,10.48,2017/03/06
3/6/2017 0:30,50.85,10.47,2017/03/06
3/6/2017 0:45,50.83,10.46,2017/03/06
3/6/2017 1:00,50.79,10.44,2017/03/06
3/6/2017 1:16,50.76,10.42,2017/03/06
3/6/2017 1:30,50.74,10.41,2017/03/06
3/6/2017 1:45,50.72,10.40,2017/03/06
3/6/2017 2:00,50.68,10.38,2017/03/06
3/6/2017 2:16,50.65,10.36,2017/03/06
3/6/2017 2:30,50.63,10.35,2017/03/06
3/6/2017 2:45,50.59,10.33,2017/03/06
3/6/2017 3:00,50.58,10.32,2017/03/06
3/6/2017 3:16,50.52,10.29,2017/03/06
3/6/2017 3:30,50.50,10.28,2017/03/06
3/6/2017 3:45,50.49,10.27,2017/03/06
3/6/2017 4:00,50.45,10.25,2017/03/06
3/6/2017 4:16,50.41,10.23,2017/03/06
3/6/2017 4:30,50.40,10.22,2017/03/06
3/6/2017 4:45,50.36,10.20,2017/03/06
3/6/2017 5:00,50.34,10.19,2017/03/06
3/6/2017 5:16,50.31,10.17,2017/03/06
3/6/2017 5:30,50.29,10.16,2017/03/06
3/6/2017 5:45,50.25,10.14,2017/03/06
3/6/2017 6:00,50.23,10.13,2017/03/06
3/6/2017 6:16,50.20,10.11,2017/03/06
3/6/2017 6:30,50.18,10.10,2017/03/06
3/6/2017 6:45,50.14,10.08,2017/03/06
3/6/2017 7:00,50.13,10.07,2017/03/06
3/6/2017 7:16,50.09,10.05,2017/03/06
3/6/2017 7:30,50.07,10.04,2017/03/06
3/6/2017 7:45,50.05,10.03,2017/03/06
3/6/2017 8:00,50.02,10.01,2017/03/06
3/6/2017 8:16,50.00,10.00,2017/03/06
3/6/2017 8:30,50.00,10.00,2017/03/06
3/6/2017 8:45,49.98,9.99,2017/03/06
3/6/2017 9:00,49.98,9.99,2017/03/06
3/6/2017 9:16,49.96,9.98,2017/03/06
3/6/2017 9:30,49.98,9.99,2017/03/06
3/6/2017 9:45,50.00,10.00,2017/03/06
3/6/2017 10:00,50.02,10.01,2017/03/06
3/6/2017 10:16,50.04,10.02,2017/03/06
3/6/2017 10:30,50.09,10.05,2017/03/06
3/6/2017 10:45,50.14,10.08,2017/03/06
3/6/2017 11:00,50.18,10.10,2017/03/06
3/6/2017 11:16,50.20,10.11,2017/03/06
3/6/2017 11:30,50.20,10.11,2017/03/06
3/6/2017 11:45,50.22,10.12,2017/03/06
3/6/2017 12:00,50.23,10.13,2017/03/06
3/6/2017 12:16,50.27,10.15,2017/03/06
3/6/2017 12:30,50.31,10.17,2017/03/06
3/6/2017 12:45,50.34,10.19,2017/03/06
3/6/2017 13:00,50.36,10.20,2017/03/06
3/6/2017 13:16,50.38,10.21,2017/03/06
3/6/2017 13:30,50.40,10.22,2017/03/06
3/6/2017 13:45,50.40,10.22,2017/03/06
3/6/2017 14:00,50.38,10.21,2017/03/06
3/6/2017 14:16,50.38,10.21,2017/03/06
3/6/2017 14:30,50.38,10.21,2017/03/06
3/6/2017 14:45,50.38,10.21,2017/03/06
3/6/2017 15:00,50.36,10.20,2017/03/06
3/6/2017 15:16,50.36,10.20,2017/03/06
3/6/2017 15:30,50.36,10.20,2017/03/06
3/6/2017 15:45,50.36,10.20,2017/03/06
3/6/2017 16:00,50.34,10.19,2017/03/06
3/6/2017 16:16,50.36,10.20,2017/03/06
3/6/2017 16:30,50.36,10.20,2017/03/06
3/6/2017 16:45,50.38,10.21,2017/03/06
3/6/2017 17:00,50.36,10.20,2017/03/06
3/6/2017 17:16,50.34,10.19,2017/03/06
3/6/2017 17:30,50.34,10.19,2017/03/06
3/6/2017 17:45,50.32,10.18,2017/03/06
3/6/2017 18:00,50.32,10.18,2017/03/06
3/6/2017 18:16,50.31,10.17,2017/03/06
3/6/2017 18:30,50.31,10.17,2017/03/06
3/6/2017 18:45,50.31,10.17,2017/03/06
3/6/2017 19:00,50.29,10.16,2017/03/06
3/6/2017 19:16,50.27,10.15,2017/03/06
3/6/2017 19:30,50.27,10.15,2017/03/06
3/6/2017 19:45,50.25,10.14,2017/03/06
3/6/2017 20:00,50.23,10.13,2017/03/06
3/6/2017 20:16,50.22,10.12,2017/03/06
3/6/2017 20:30,50.22,10.12,2017/03/06
3/6/2017 20:45,50.20,10.11,2017/03/06
3/6/2017 21:00,50.18,10.10,2017/03/06
3/6/2017 21:16,50.16,10.09,2017/03/06
3/6/2017 21:30,50.16,10.09,2017/03/06
3/6/2017 21:45,50.14,10.08,2017/03/06
3/6/2017 22:00,50.13,10.07,2017/03/06
3/6/2017 22:16,50.11,10.06,2017/03/06
3/6/2017 22:30,50.09,10.05,2017/03/06
3/6/2017 22:45,50.07,10.04,2017/03/06
3/6/2017 23:00,50.05,10.03,2017/03/06
3/6/2017 23:16,50.02,10.01,2017/03/06
3/6/2017 23:30,50.02,10.01,2017/03/06
3/6/2017 23:45,49.98,9.99,2017/03/06
3/7/2017 0:00,49.96,9.98,2017/03/07
3/7/2017 0:16,49.93,9.96,2017/03/07
3/7/2017 0:30,49.91,9.95,2017/03/07
3/7/2017 0:45,49.89,9.94,2017/03/07
3/7/2017 1:00,49.87,9.93,2017/03/07
3/7/2017 1:16,49.84,9.91,2017/03/07
3/7/2017 1:30,49.82,9.90,2017/03/07
3/7/2017 1:45,49.80,9.89,2017/03/07
3/7/2017 2:00,49.77,9.87,2017/03/07
3/7/2017 2:16,49.75,9.86,2017/03/07
3/7/2017 2:30,49.71,9.84,2017/03/07
3/7/2017 2:45,49.69,9.83,2017/03/07
3/7/2017 3:00,49.68,9.82,2017/03/07
3/7/2017 3:16,49.64,9.80,2017/03/07
3/7/2017 3:30,49.62,9.79,2017/03/07
3/7/2017 3:45,49.60,9.78,2017/03/07
3/7/2017 4:00,49.59,9.77,2017/03/07
3/7/2017 4:16,49.57,9.76,2017/03/07
3/7/2017 4:30,49.55,9.75,2017/03/07
3/7/2017 4:45,49.53,9.74,2017/03/07
3/7/2017 5:00,49.51,9.73,2017/03/07
3/7/2017 5:16,49.50,9.72,2017/03/07
3/7/2017 5:30,49.48,9.71,2017/03/07
3/7/2017 5:45,49.46,9.70,2017/03/07
3/7/2017 6:00,49.44,9.69,2017/03/07
3/7/2017 6:16,49.42,9.68,2017/03/07
3/7/2017 6:30,49.41,9.67,2017/03/07
3/7/2017 6:45,49.39,9.66,2017/03/07
3/7/2017 7:00,49.39,9.66,2017/03/07
3/7/2017 7:16,49.37,9.65,2017/03/07
3/7/2017 7:30,49.37,9.65,2017/03/07
3/7/2017 7:45,49.35,9.64,2017/03/07
3/7/2017 8:00,49.35,9.64,2017/03/07
3/7/2017 8:16,49.37,9.65,2017/03/07
3/7/2017 8:30,49.39,9.66,2017/03/07
3/7/2017 8:45,49.41,9.67,2017/03/07
3/7/2017 9:00,49.42,9.68,2017/03/07
3/7/2017 9:16,49.44,9.69,2017/03/07
3/7/2017 9:30,49.50,9.72,2017/03/07
3/7/2017 9:45,49.51,9.73,2017/03/07
3/7/2017 10:00,49.53,9.74,2017/03/07
3/7/2017 10:16,49.55,9.75,2017/03/07
3/7/2017 10:30,49.57,9.76,2017/03/07
3/7/2017 10:45,49.59,9.77,2017/03/07
3/7/2017 11:00,49.62,9.79,2017/03/07
3/7/2017 11:16,49.66,9.81,2017/03/07
3/7/2017 11:30,49.71,9.84,2017/03/07
3/7/2017 11:45,49.77,9.87,2017/03/07
3/7/2017 12:00,49.82,9.90,2017/03/07
3/7/2017 12:16,49.86,9.92,2017/03/07
3/7/2017 12:30,49.91,9.95,2017/03/07
3/7/2017 12:45,49.95,9.97,2017/03/07
3/7/2017 13:00,49.98,9.99,2017/03/07
3/7/2017 13:16,50.02,10.01,2017/03/07
3/7/2017 13:30,50.05,10.03,2017/03/07
3/7/2017 13:45,50.09,10.05,2017/03/07
3/7/2017 14:00,50.16,10.09,2017/03/07
3/7/2017 14:16,50.20,10.11,2017/03/07
3/7/2017 14:30,50.25,10.14,2017/03/07
3/7/2017 14:45,50.29,10.16,2017/03/07
3/7/2017 15:00,50.34,10.19,2017/03/07
3/7/2017 15:16,50.36,10.20,2017/03/07
3/7/2017 15:30,50.40,10.22,2017/03/07
3/7/2017 15:45,50.43,10.24,2017/03/07
3/7/2017 16:00,50.47,10.26,2017/03/07
3/7/2017 16:16,50.49,10.27,2017/03/07
3/7/2017 16:30,50.50,10.28,2017/03/07
3/7/2017 16:45,50.52,10.29,2017/03/07
3/7/2017 17:00,50.52,10.29,2017/03/07
3/7/2017 17:16,50.52,10.29,2017/03/07
3/7/2017 17:30,50.54,10.30,2017/03/07
3/7/2017 17:45,50.54,10.30,2017/03/07
3/7/2017 18:00,50.54,10.30,2017/03/07
3/7/2017 18:16,50.54,10.30,2017/03/07
3/7/2017 18:30,50.54,10.30,2017/03/07
3/7/2017 18:45,50.54,10.30,2017/03/07
3/7/2017 19:00,50.54,10.30,2017/03/07
3/7/2017 19:16,50.52,10.29,2017/03/07
3/7/2017 19:30,50.52,10.29,2017/03/07
3/7/2017 19:45,50.52,10.29,2017/03/07
3/7/2017 20:00,50.52,10.29,2017/03/07
3/7/2017 20:16,50.50,10.28,2017/03/07
3/7/2017 20:30,50.52,10.29,2017/03/07
3/7/2017 20:45,50.50,10.28,2017/03/07
3/7/2017 21:00,50.50,10.28,2017/03/07
3/7/2017 21:16,50.50,10.28,2017/03/07
3/7/2017 21:30,50.50,10.28,2017/03/07
3/7/2017 21:45,50.49,10.27,2017/03/07
3/7/2017 22:00,50.49,10.27,2017/03/07
3/7/2017 22:16,50.49,10.27,2017/03/07
3/7/2017 22:30,50.49,10.27,2017/03/07
3/7/2017 22:45,50.49,10.27,2017/03/07
3/7/2017 23:00,50.49,10.27,2017/03/07
3/7/2017 23:16,50.47,10.26,2017/03/07
3/7/2017 23:30,50.47,10.26,2017/03/07
3/7/2017 23:45,50.47,10.26,2017/03/07
3/8/2017 0:00,50.47,10.26,2017/03/08
3/8/2017 0:16,50.47,10.26,2017/03/08
3/8/2017 0:30,50.47,10.26,2017/03/08
3/8/2017 0:45,50.47,10.26,2017/03/08
3/8/2017 1:00,50.45,10.25,2017/03/08
3/8/2017 1:16,50.45,10.25,2017/03/08
3/8/2017 1:30,50.45,10.25,2017/03/08
3/8/2017 1:45,50.45,10.25,2017/03/08
3/8/2017 2:00,50.45,10.25,2017/03/08
3/8/2017 2:16,50.43,10.24,2017/03/08
3/8/2017 2:30,50.43,10.24,2017/03/08
3/8/2017 2:45,50.41,10.23,2017/03/08
3/8/2017 3:00,50.41,10.23,2017/03/08
3/8/2017 3:16,50.40,10.22,2017/03/08
3/8/2017 3:30,50.40,10.22,2017/03/08
3/8/2017 3:45,50.38,10.21,2017/03/08
3/8/2017 4:00,50.38,10.21,2017/03/08
3/8/2017 4:16,50.34,10.19,2017/03/08
3/8/2017 4:30,50.34,10.19,2017/03/08
3/8/2017 4:45,50.32,10.18,2017/03/08
3/8/2017 5:00,50.31,10.17,2017/03/08
3/8/2017 5:16,50.29,10.16,2017/03/08
3/8/2017 5:30,50.29,10.16,2017/03/08
3/8/2017 5:45,50.27,10.15,2017/03/08
3/8/2017 6:00,50.25,10.14,2017/03/08
3/8/2017 6:16,50.23,10.13,2017/03/08
3/8/2017 6:30,50.22,10.12,2017/03/08
3/8/2017 6:45,50.22,10.12,2017/03/08
3/8/2017 7:00,50.20,10.11,2017/03/08
3/8/2017 7:16,50.18,10.10,2017/03/08
3/8/2017 7:30,50.18,10.10,2017/03/08
3/8/2017 7:45,50.18,10.10,2017/03/08
3/8/2017 8:00,50.18,10.10,2017/03/08
3/8/2017 8:16,50.18,10.10,2017/03/08
3/8/2017 8:30,50.20,10.11,2017/03/08
3/8/2017 8:45,50.22,10.12,2017/03/08
3/8/2017 9:00,50.25,10.14,2017/03/08
3/8/2017 9:16,50.29,10.16,2017/03/08
3/8/2017 9:30,50.32,10.18,2017/03/08
3/8/2017 9:45,50.38,10.21,2017/03/08
3/8/2017 10:00,50.43,10.24,2017/03/08
3/8/2017 10:16,50.49,10.27,2017/03/08
3/8/2017 10:30,50.54,10.30,2017/03/08
3/8/2017 10:45,50.61,10.34,2017/03/08
3/8/2017 11:00,50.68,10.38,2017/03/08
3/8/2017 11:16,50.77,10.43,2017/03/08
3/8/2017 11:30,50.85,10.47,2017/03/08
3/8/2017 11:45,50.92,10.51,2017/03/08
3/8/2017 12:00,51.01,10.56,2017/03/08
3/8/2017 12:16,51.10,10.61,2017/03/08
3/8/2017 12:30,51.17,10.65,2017/03/08
3/8/2017 12:45,51.26,10.70,2017/03/08
3/8/2017 13:00,51.35,10.75,2017/03/08
3/8/2017 13:16,51.42,10.79,2017/03/08
3/8/2017 13:30,51.51,10.84,2017/03/08
3/8/2017 13:45,51.58,10.88,2017/03/08
3/8/2017 14:00,51.67,10.93,2017/03/08
3/8/2017 14:16,51.76,10.98,2017/03/08
3/8/2017 14:30,51.84,11.02,2017/03/08
3/8/2017 14:45,51.91,11.06,2017/03/08
3/8/2017 15:00,51.96,11.09,2017/03/08
3/8/2017 15:16,52.03,11.13,2017/03/08
3/8/2017 15:30,52.09,11.16,2017/03/08
3/8/2017 15:45,52.14,11.19,2017/03/08
3/8/2017 16:00,52.20,11.22,2017/03/08
3/8/2017 16:16,52.21,11.23,2017/03/08
3/8/2017 16:30,52.27,11.26,2017/03/08
3/8/2017 16:45,52.29,11.27,2017/03/08
3/8/2017 17:00,52.30,11.28,2017/03/08
3/8/2017 17:16,52.32,11.29,2017/03/08
3/8/2017 17:30,52.32,11.29,2017/03/08
3/8/2017 17:45,52.34,11.30,2017/03/08
3/8/2017 18:00,52.34,11.30,2017/03/08
3/8/2017 18:16,52.34,11.30,2017/03/08
3/8/2017 18:30,52.34,11.30,2017/03/08
3/8/2017 18:45,52.32,11.29,2017/03/08
3/8/2017 19:00,52.32,11.29,2017/03/08
3/8/2017 19:16,52.32,11.29,2017/03/08
3/8/2017 19:30,52.32,11.29,2017/03/08
3/8/2017 19:45,52.32,11.29,2017/03/08
3/8/2017 20:00,52.30,11.28,2017/03/08
3/8/2017 20:16,52.30,11.28,2017/03/08
3/8/2017 20:30,52.30,11.28,2017/03/08
3/8/2017 20:45,52.30,11.28,2017/03/08
3/8/2017 21:00,52.30,11.28,2017/03/08
3/8/2017 21:16,52.29,11.27,2017/03/08
3/8/2017 21:30,52.30,11.28,2017/03/08
3/8/2017 21:45,52.30,11.28,2017/03/08
3/8/2017 22:00,52.30,11.28,2017/03/08
3/8/2017 22:16,52.30,11.28,2017/03/08
3/8/2017 22:30,52.30,11.28,2017/03/08
3/8/2017 22:45,52.30,11.28,2017/03/08
3/8/2017 23:00,52.32,11.29,2017/03/08
3/8/2017 23:16,52.30,11.28,2017/03/08
3/8/2017 23:30,52.32,11.29,2017/03/08
3/8/2017 23:45,52.32,11.29,2017/03/08
3/9/2017 0:00,52.34,11.30,2017/03/09
3/9/2017 0:16,52.34,11.30,2017/03/09
3/9/2017 0:30,52.34,11.30,2017/03/09
3/9/2017 0:45,52.34,11.30,2017/03/09
3/9/2017 1:00,52.36,11.31,2017/03/09
3/9/2017 1:16,52.34,11.30,2017/03/09
3/9/2017 1:30,52.36,11.31,2017/03/09
3/9/2017 1:45,52.36,11.31,2017/03/09
3/9/2017 2:00,52.36,11.31,2017/03/09
3/9/2017 2:16,52.34,11.30,2017/03/09
3/9/2017 2:30,52.34,11.30,2017/03/09
3/9/2017 2:45,52.34,11.30,2017/03/09
3/9/2017 3:00,52.32,11.29,2017/03/09
3/9/2017 3:16,52.30,11.28,2017/03/09
3/9/2017 3:30,52.30,11.28,2017/03/09
3/9/2017 3:45,52.29,11.27,2017/03/09
3/9/2017 4:00,52.27,11.26,2017/03/09
3/9/2017 4:16,52.25,11.25,2017/03/09
3/9/2017 4:30,52.23,11.24,2017/03/09
3/9/2017 4:45,52.21,11.23,2017/03/09
3/9/2017 5:00,52.20,11.22,2017/03/09
3/9/2017 5:16,52.18,11.21,2017/03/09
3/9/2017 5:30,52.16,11.20,2017/03/09
3/9/2017 5:45,52.12,11.18,2017/03/09
3/9/2017 6:00,52.11,11.17,2017/03/09
3/9/2017 6:16,52.09,11.16,2017/03/09
3/9/2017 6:30,52.07,11.15,2017/03/09
3/9/2017 6:45,52.05,11.14,2017/03/09
3/9/2017 7:00,52.03,11.13,2017/03/09
3/9/2017 7:16,52.02,11.12,2017/03/09
3/9/2017 7:30,52.02,11.12,2017/03/09
3/9/2017 7:45,52.02,11.12,2017/03/09
3/9/2017 8:00,52.02,11.12,2017/03/09
3/9/2017 8:16,52.03,11.13,2017/03/09
3/9/2017 8:30,52.05,11.14,2017/03/09
3/9/2017 8:45,52.07,11.15,2017/03/09
3/9/2017 9:00,52.11,11.17,2017/03/09
3/9/2017 9:16,52.14,11.19,2017/03/09
3/9/2017 9:30,52.20,11.22,2017/03/09
3/9/2017 9:45,52.25,11.25,2017/03/09
3/9/2017 10:00,52.30,11.28,2017/03/09
3/9/2017 10:16,52.38,11.32,2017/03/09
3/9/2017 10:30,52.45,11.36,2017/03/09
3/9/2017 10:45,52.54,11.41,2017/03/09
3/9/2017 11:00,52.63,11.46,2017/03/09
3/9/2017 11:16,52.72,11.51,2017/03/09
3/9/2017 11:30,52.83,11.57,2017/03/09
3/9/2017 11:45,52.92,11.62,2017/03/09
3/9/2017 12:00,53.02,11.68,2017/03/09
3/9/2017 12:16,53.11,11.73,2017/03/09
3/9/2017 12:30,53.22,11.79,2017/03/09
3/9/2017 12:45,53.33,11.85,2017/03/09
3/9/2017 13:00,53.42,11.90,2017/03/09
3/9/2017 13:16,53.53,11.96,2017/03/09
3/9/2017 13:30,53.64,12.02,2017/03/09
3/9/2017 13:45,53.73,12.07,2017/03/09
3/9/2017 14:00,53.83,12.13,2017/03/09
3/9/2017 14:16,53.91,12.17,2017/03/09
3/9/2017 14:30,54.00,12.22,2017/03/09
3/9/2017 14:45,54.07,12.26,2017/03/09
3/9/2017 15:00,54.14,12.30,2017/03/09
3/9/2017 15:16,54.21,12.34,2017/03/09
3/9/2017 15:30,54.27,12.37,2017/03/09
3/9/2017 15:45,54.32,12.40,2017/03/09
3/9/2017 16:00,54.36,12.42,2017/03/09
3/9/2017 16:16,54.39,12.44,2017/03/09
3/9/2017 16:30,54.43,12.46,2017/03/09
3/9/2017 16:45,54.45,12.47,2017/03/09
3/9/2017 17:00,54.46,12.48,2017/03/09
3/9/2017 17:16,54.46,12.48,2017/03/09
3/9/2017 17:30,54.48,12.49,2017/03/09
3/9/2017 17:45,54.48,12.49,2017/03/09
3/9/2017 18:00,54.48,12.49,2017/03/09
3/9/2017 18:16,54.46,12.48,2017/03/09
3/9/2017 18:30,54.45,12.47,2017/03/09
3/9/2017 18:45,54.45,12.47,2017/03/09
3/9/2017 19:00,54.43,12.46,2017/03/09
3/9/2017 19:16,54.41,12.45,2017/03/09
3/9/2017 19:30,54.41,12.45,2017/03/09
3/9/2017 19:45,54.39,12.44,2017/03/09
3/9/2017 20:00,54.37,12.43,2017/03/09
3/9/2017 20:16,54.36,12.42,2017/03/09
3/9/2017 20:30,54.34,12.41,2017/03/09
3/9/2017 20:45,54.34,12.41,2017/03/09
3/9/2017 21:00,54.32,12.40,2017/03/09
3/9/2017 21:16,54.32,12.40,2017/03/09
3/9/2017 21:30,54.32,12.40,2017/03/09
3/9/2017 21:45,54.32,12.40,2017/03/09
3/9/2017 22:00,54.32,12.40,2017/03/09
3/9/2017 22:16,54.30,12.39,2017/03/09
3/9/2017 22:30,54.32,12.40,2017/03/09
3/9/2017 22:45,54.32,12.40,2017/03/09
3/9/2017 23:00,54.32,12.40,2017/03/09
3/9/2017 23:16,54.32,12.40,2017/03/09
3/9/2017 23:30,54.32,12.40,2017/03/09
3/9/2017 23:45,54.34,12.41,2017/03/09
3/10/2017 0:00,54.34,12.41,2017/03/10
3/10/2017 0:16,54.34,12.41,2017/03/10
3/10/2017 0:30,54.36,12.42,2017/03/10
3/10/2017 0:45,54.36,12.42,2017/03/10
3/10/2017 1:00,54.36,12.42,2017/03/10
3/10/2017 1:16,54.36,12.42,2017/03/10
3/10/2017 1:30,54.36,12.42,2017/03/10
3/10/2017 1:45,54.37,12.43,2017/03/10
3/10/2017 2:00,54.37,12.43,2017/03/10
3/10/2017 2:16,54.36,12.42,2017/03/10
3/10/2017 2:30,54.36,12.42,2017/03/10
3/10/2017 2:45,54.36,12.42,2017/03/10
3/10/2017 3:00,54.36,12.42,2017/03/10
3/10/2017 3:16,54.34,12.41,2017/03/10
3/10/2017 3:30,54.34,12.41,2017/03/10
3/10/2017 3:45,54.34,12.41,2017/03/10
3/10/2017 4:00,54.32,12.40,2017/03/10
3/10/2017 4:16,54.30,12.39,2017/03/10
3/10/2017 4:30,54.28,12.38,2017/03/10
3/10/2017 4:45,54.27,12.37,2017/03/10
3/10/2017 5:00,54.25,12.36,2017/03/10
3/10/2017 5:16,54.23,12.35,2017/03/10
3/10/2017 5:30,54.21,12.34,2017/03/10
3/10/2017 5:45,54.18,12.32,2017/03/10
3/10/2017 6:00,54.16,12.31,2017/03/10
3/10/2017 6:16,54.12,12.29,2017/03/10
3/10/2017 6:30,54.10,12.28,2017/03/10
3/10/2017 6:45,54.09,12.27,2017/03/10
3/10/2017 7:00,54.07,12.26,2017/03/10
3/10/2017 7:16,54.03,12.24,2017/03/10
3/10/2017 7:30,54.03,12.24,2017/03/10
3/10/2017 7:45,54.01,12.23,2017/03/10
3/10/2017 8:00,54.01,12.23,2017/03/10
3/10/2017 8:16,54.00,12.22,2017/03/10
3/10/2017 8:30,54.01,12.23,2017/03/10
3/10/2017 8:45,54.01,12.23,2017/03/10
3/10/2017 9:00,54.05,12.25,2017/03/10
3/10/2017 9:16,54.05,12.25,2017/03/10
3/10/2017 9:30,54.09,12.27,2017/03/10
3/10/2017 9:45,54.10,12.28,2017/03/10
3/10/2017 10:00,54.16,12.31,2017/03/10
3/10/2017 10:16,54.19,12.33,2017/03/10
3/10/2017 10:30,54.27,12.37,2017/03/10
3/10/2017 10:45,54.30,12.39,2017/03/10
3/10/2017 11:00,54.37,12.43,2017/03/10
3/10/2017 11:16,54.43,12.46,2017/03/10
3/10/2017 11:30,54.50,12.50,2017/03/10
3/10/2017 11:45,54.55,12.53,2017/03/10
3/10/2017 12:00,54.63,12.57,2017/03/10
3/10/2017 12:16,54.70,12.61,2017/03/10
3/10/2017 12:30,54.77,12.65,2017/03/10
3/10/2017 12:45,54.82,12.68,2017/03/10
3/10/2017 13:00,54.91,12.73,2017/03/10
3/10/2017 13:16,54.97,12.76,2017/03/10
3/10/2017 13:30,55.04,12.80,2017/03/10
3/10/2017 13:45,55.13,12.85,2017/03/10
3/10/2017 14:00,55.20,12.89,2017/03/10
3/10/2017 14:16,55.31,12.95,2017/03/10
3/10/2017 14:30,55.40,13.00,2017/03/10
3/10/2017 14:45,55.47,13.04,2017/03/10
3/10/2017 15:00,55.54,13.08,2017/03/10
3/10/2017 15:16,55.65,13.14,2017/03/10
3/10/2017 15:30,55.72,13.18,2017/03/10
3/10/2017 15:45,55.80,13.22,2017/03/10
3/10/2017 16:00,55.87,13.26,2017/03/10
3/10/2017 16:16,55.92,13.29,2017/03/10
3/10/2017 16:30,55.99,13.33,2017/03/10
3/10/2017 16:45,56.05,13.36,2017/03/10
3/10/2017 17:00,56.08,13.38,2017/03/10
3/10/2017 17:16,56.12,13.40,2017/03/10
3/10/2017 17:30,56.16,13.42,2017/03/10
3/10/2017 17:45,56.19,13.44,2017/03/10
3/10/2017 18:00,56.21,13.45,2017/03/10
3/10/2017 18:16,56.23,13.46,2017/03/10
3/10/2017 18:30,56.25,13.47,2017/03/10
