#,Date ,GMT-08:00,"Temp, °F","Batt, V (LGR S/N: 2290855, SEN S/N: 2290855)"
1690,2/2/2015  1,1:00:00 PM,54.43,3.54
1691,2/2/2015  1,1:15:00 PM,54.473,3.54
1692,2/2/2015  1,1:30:00 PM,54.516,3.54
1693,2/2/2015  1,1:45:00 PM,54.516,3.54
1694,2/3/2015  1,2:00:00 AM,54.561,3.54
1695,2/3/2015  1,2:15:00 AM,54.561,3.54
1696,2/3/2015  1,2:30:00 AM,54.561,3.54
1697,2/3/2015  1,2:45:00 AM,54.604,3.54
1698,2/3/2015  1,:00:00 AM,54.604,3.54
1699,2/3/2015  1,:15:00 AM,54.561,3.54
1700,2/3/2015  1,:30:00 AM,54.561,3.54
1701,2/3/2015  1,:45:00 AM,54.516,3.54
1702,2/3/2015  2,:00:00 AM,54.516,3.54
1703,2/3/2015  2,:15:00 AM,54.473,3.54
1704,2/3/2015  2,:30:00 AM,54.43,3.54
1705,2/3/2015  2,:45:00 AM,54.343,3.54
1706,2/3/2015  3,:00:00 AM,54.3,3.54
1707,2/3/2015  3,:15:00 AM,54.255,3.54
1708,2/3/2015  3,:30:00 AM,54.255,3.54
1709,2/3/2015  3,:45:00 AM,54.255,3.54
1710,2/3/2015  4,:00:00 AM,54.169,3.54
1711,2/3/2015  4,:15:00 AM,54.082,3.54
1712,2/3/2015  4,:30:00 AM,54.037,3.54
1713,2/3/2015  4,:45:00 AM,53.994,3.54
1714,2/3/2015  5,:00:00 AM,54.037,3.54
1715,2/3/2015  5,:15:00 AM,54.037,3.51
1716,2/3/2015  5,:30:00 AM,53.994,3.54
1717,2/3/2015  5,:45:00 AM,53.994,3.54
1718,2/3/2015  6,:00:00 AM,53.994,3.54
1719,2/3/2015  6,:15:00 AM,53.994,3.54
1720,2/3/2015  6,:30:00 AM,53.951,3.54
1721,2/3/2015  6,:45:00 AM,53.951,3.54
1722,2/3/2015  7,:00:00 AM,53.951,3.54
1723,2/3/2015  7,:15:00 AM,53.951,3.54
1724,2/3/2015  7,:30:00 AM,53.951,3.54
1725,2/3/2015  7,:45:00 AM,53.908,3.54
1726,2/3/2015  8,:00:00 AM,53.951,3.54
1727,2/3/2015  8,:15:00 AM,53.994,3.54
1728,2/3/2015  8,:30:00 AM,53.994,3.54
1729,2/3/2015  8,:45:00 AM,54.037,3.54
1730,2/3/2015  9,:00:00 AM,54.082,3.54
1731,2/3/2015  9,:15:00 AM,54.082,3.54
1732,2/3/2015  9,:30:00 AM,54.126,3.54
1733,2/3/2015  9,:45:00 AM,54.169,3.54
1734,2/3/2015  1,12:00:00 AM,54.212,3.54
1735,2/3/2015  1,12:15:00 AM,54.255,3.54
1736,2/3/2015  1,12:30:00 AM,54.343,3.54
1737,2/3/2015  1,12:45:00 AM,54.387,3.54
1738,2/3/2015  1,1:00:00 AM,54.43,3.54
1739,2/3/2015  1,1:15:00 AM,54.473,3.54
1740,2/3/2015  1,1:30:00 AM,54.516,3.54
1741,2/3/2015  1,1:45:00 AM,54.561,3.54
1742,2/3/2015  1,2:00:00 PM,54.648,3.54
1743,2/3/2015  1,2:15:00 PM,54.777,3.54
1744,2/3/2015  1,2:30:00 PM,54.865,3.54
1745,2/3/2015  1,2:45:00 PM,54.865,3.54
1746,2/3/2015  1,:00:00 PM,54.82,3.54
1747,2/3/2015  1,:15:00 PM,54.909,3.54
1748,2/3/2015  1,:30:00 PM,54.952,3.54
1749,2/3/2015  1,:45:00 PM,54.952,3.54
1750,2/3/2015  2,:00:00 PM,54.952,3.54
1751,2/3/2015  2,:15:00 PM,54.952,3.54
1752,2/3/2015  2,:30:00 PM,54.952,3.54
1753,2/3/2015  2,:45:00 PM,54.909,3.54
1754,2/3/2015  3,:00:00 PM,54.952,3.54
1755,2/3/2015  3,:15:00 PM,54.952,3.54
1756,2/3/2015  3,:30:00 PM,54.909,3.54
1757,2/3/2015  3,:45:00 PM,54.909,3.54
1758,2/3/2015  4,:00:00 PM,54.909,3.54
1759,2/3/2015  4,:15:00 PM,54.909,3.54
1760,2/3/2015  4,:30:00 PM,54.865,3.54
1761,2/3/2015  4,:45:00 PM,54.865,3.54
1762,2/3/2015  5,:00:00 PM,54.82,3.54
1763,2/3/2015  5,:15:00 PM,54.82,3.54
1764,2/3/2015  5,:30:00 PM,54.777,3.54
1765,2/3/2015  5,:45:00 PM,54.82,3.54
1766,2/3/2015  6,:00:00 PM,54.82,3.54
1767,2/3/2015  6,:15:00 PM,54.865,3.54
1768,2/3/2015  6,:30:00 PM,54.865,3.54
1769,2/3/2015  6,:45:00 PM,54.865,3.54
1770,2/3/2015  7,:00:00 PM,54.909,3.54
1771,2/3/2015  7,:15:00 PM,54.952,3.54
1772,2/3/2015  7,:30:00 PM,54.952,3.54
1773,2/3/2015  7,:45:00 PM,54.952,3.54
1774,2/3/2015  8,:00:00 PM,54.952,3.54
1775,2/3/2015  8,:15:00 PM,54.995,3.54
1776,2/3/2015  8,:30:00 PM,54.995,3.51
1777,2/3/2015  8,:45:00 PM,55.038,3.54
1778,2/3/2015  9,:00:00 PM,55.038,3.54
1779,2/3/2015  9,:15:00 PM,55.038,3.54
1780,2/3/2015  9,:30:00 PM,55.081,3.54
1781,2/3/2015  9,:45:00 PM,55.038,3.54
1782,2/3/2015  1,12:00:00 PM,55.038,3.54
1783,2/3/2015  1,12:15:00 PM,55.038,3.54
1784,2/3/2015  1,12:30:00 PM,55.038,3.54
1785,2/3/2015  1,12:45:00 PM,55.081,3.54
1786,2/3/2015  1,1:00:00 PM,55.081,3.54
1787,2/3/2015  1,1:15:00 PM,55.125,3.54
1788,2/3/2015  1,1:30:00 PM,55.168,3.54
1789,2/3/2015  1,1:45:00 PM,55.213,3.54
1790,2/4/2015  1,2:00:00 AM,55.213,3.54
1791,2/4/2015  1,2:15:00 AM,55.256,3.54
1792,2/4/2015  1,2:30:00 AM,55.299,3.54
1793,2/4/2015  1,2:45:00 AM,55.299,3.54
1794,2/4/2015  1,:00:00 AM,55.299,3.54
1795,2/4/2015  1,:15:00 AM,55.299,3.54
1796,2/4/2015  1,:30:00 AM,55.299,3.54
1797,2/4/2015  1,:45:00 AM,55.299,3.54
1798,2/4/2015  2,:00:00 AM,55.299,3.54
1799,2/4/2015  2,:15:00 AM,55.299,3.54
1800,2/4/2015  2,:30:00 AM,55.256,3.54
1801,2/4/2015  2,:45:00 AM,55.213,3.54
1802,2/4/2015  3,:00:00 AM,55.168,3.54
1803,2/4/2015  3,:15:00 AM,55.081,3.54
1804,2/4/2015  3,:30:00 AM,55.038,3.54
1805,2/4/2015  3,:45:00 AM,54.995,3.54
1806,2/4/2015  4,:00:00 AM,54.952,3.54
1807,2/4/2015  4,:15:00 AM,54.909,3.54
1808,2/4/2015  4,:30:00 AM,54.865,3.54
1809,2/4/2015  4,:45:00 AM,54.777,3.54
1810,2/4/2015  5,:00:00 AM,54.734,3.54
1811,2/4/2015  5,:15:00 AM,54.691,3.54
1812,2/4/2015  5,:30:00 AM,54.691,3.54
1813,2/4/2015  5,:45:00 AM,54.691,3.54
1814,2/4/2015  6,:00:00 AM,54.734,3.54
1815,2/4/2015  6,:15:00 AM,54.734,3.54
1816,2/4/2015  6,:30:00 AM,54.734,3.54
1817,2/4/2015  6,:45:00 AM,54.734,3.54
1818,2/4/2015  7,:00:00 AM,54.734,3.54
1819,2/4/2015  7,:15:00 AM,54.734,3.54
1820,2/4/2015  7,:30:00 AM,54.691,3.54
1821,2/4/2015  7,:45:00 AM,54.648,3.54
1822,2/4/2015  8,:00:00 AM,54.648,3.54
1823,2/4/2015  8,:15:00 AM,54.604,3.54
1824,2/4/2015  8,:30:00 AM,54.604,3.54
1825,2/4/2015  8,:45:00 AM,54.648,3.54
1826,2/4/2015  9,:00:00 AM,54.691,3.54
1827,2/4/2015  9,:15:00 AM,54.734,3.54
1828,2/4/2015  9,:30:00 AM,54.777,3.54
1829,2/4/2015  9,:45:00 AM,54.777,3.54
1830,2/4/2015  1,12:00:00 AM,54.865,3.54
1831,2/4/2015  1,12:15:00 AM,54.909,3.54
1832,2/4/2015  1,12:30:00 AM,54.952,3.54
1833,2/4/2015  1,12:45:00 AM,55.038,3.54
1834,2/4/2015  1,1:00:00 AM,55.081,3.54
1835,2/4/2015  1,1:15:00 AM,55.125,3.54
1836,2/4/2015  1,1:30:00 AM,55.168,3.54
1837,2/4/2015  1,1:45:00 AM,55.213,3.51
1838,2/4/2015  1,2:00:00 PM,55.213,3.54
1839,2/4/2015  1,2:15:00 PM,55.256,3.54
1840,2/4/2015  1,2:30:00 PM,55.299,3.54
1841,2/4/2015  1,2:45:00 PM,55.299,3.54
1842,2/4/2015  1,:00:00 PM,55.472,3.54
1843,2/4/2015  1,:15:00 PM,55.429,3.54
1844,2/4/2015  1,:30:00 PM,55.429,3.54
1845,2/4/2015  1,:45:00 PM,55.429,3.54
1846,2/4/2015  2,:00:00 PM,55.515,3.54
1847,2/4/2015  2,:15:00 PM,55.472,3.54
1848,2/4/2015  2,:30:00 PM,55.558,3.54
1849,2/4/2015  2,:45:00 PM,55.558,3.54
1850,2/4/2015  3,:00:00 PM,55.558,3.54
1851,2/4/2015  3,:15:00 PM,55.515,3.54
1852,2/4/2015  3,:30:00 PM,55.515,3.54
1853,2/4/2015  3,:45:00 PM,55.515,3.54
1854,2/4/2015  4,:00:00 PM,55.515,3.54
1855,2/4/2015  4,:15:00 PM,55.472,3.54
1856,2/4/2015  4,:30:00 PM,55.472,3.54
1857,2/4/2015  4,:45:00 PM,55.472,3.54
1858,2/4/2015  5,:00:00 PM,55.472,3.54
1859,2/4/2015  5,:15:00 PM,55.472,3.54
1860,2/4/2015  5,:30:00 PM,55.472,3.54
1861,2/4/2015  5,:45:00 PM,55.472,3.54
1862,2/4/2015  6,:00:00 PM,55.472,3.54
1863,2/4/2015  6,:15:00 PM,55.472,3.54
1864,2/4/2015  6,:30:00 PM,55.472,3.54
1865,2/4/2015  6,:45:00 PM,55.429,3.54
1866,2/4/2015  7,:00:00 PM,55.429,3.54
1867,2/4/2015  7,:15:00 PM,55.429,3.54
1868,2/4/2015  7,:30:00 PM,55.429,3.54
1869,2/4/2015  7,:45:00 PM,55.472,3.54
1870,2/4/2015  8,:00:00 PM,55.472,3.54
1871,2/4/2015  8,:15:00 PM,55.472,3.54
1872,2/4/2015  8,:30:00 PM,55.472,3.54
1873,2/4/2015  8,:45:00 PM,55.515,3.54
1874,2/4/2015  9,:00:00 PM,55.472,3.54
1875,2/4/2015  9,:15:00 PM,55.472,3.54
1876,2/4/2015  9,:30:00 PM,55.472,3.54
1877,2/4/2015  9,:45:00 PM,55.429,3.54
1878,2/4/2015  1,12:00:00 PM,55.429,3.54
1879,2/4/2015  1,12:15:00 PM,55.429,3.54
1880,2/4/2015  1,12:30:00 PM,55.386,3.54
1881,2/4/2015  1,12:45:00 PM,55.386,3.54
1882,2/4/2015  1,1:00:00 PM,55.429,3.54
1883,2/4/2015  1,1:15:00 PM,55.472,3.54
1884,2/4/2015  1,1:30:00 PM,55.472,3.54
1885,2/4/2015  1,1:45:00 PM,55.515,3.54
1886,2/5/2015  1,2:00:00 AM,55.558,3.54
1887,2/5/2015  1,2:15:00 AM,55.602,3.54
1888,2/5/2015  1,2:30:00 AM,55.647,3.54
1889,2/5/2015  1,2:45:00 AM,55.647,3.54
1890,2/5/2015  1,:00:00 AM,55.647,3.54
1891,2/5/2015  1,:15:00 AM,55.647,3.54
1892,2/5/2015  1,:30:00 AM,55.647,3.54
1893,2/5/2015  1,:45:00 AM,55.602,3.54
1894,2/5/2015  2,:00:00 AM,55.558,3.54
1895,2/5/2015  2,:15:00 AM,55.558,3.54
1896,2/5/2015  2,:30:00 AM,55.558,3.54
1897,2/5/2015  2,:45:00 AM,55.558,3.54
1898,2/5/2015  3,:00:00 AM,55.558,3.51
1899,2/5/2015  3,:15:00 AM,55.558,3.54
1900,2/5/2015  3,:30:00 AM,55.515,3.54
1901,2/5/2015  3,:45:00 AM,55.515,3.54
1902,2/5/2015  4,:00:00 AM,55.472,3.54
1903,2/5/2015  4,:15:00 AM,55.429,3.54
1904,2/5/2015  4,:30:00 AM,55.386,3.54
1905,2/5/2015  4,:45:00 AM,55.342,3.54
1906,2/5/2015  5,:00:00 AM,55.299,3.54
1907,2/5/2015  5,:15:00 AM,55.213,3.54
1908,2/5/2015  5,:30:00 AM,55.168,3.54
1909,2/5/2015  5,:45:00 AM,55.125,3.54
1910,2/5/2015  6,:00:00 AM,55.125,3.54
1911,2/5/2015  6,:15:00 AM,55.081,3.54
1912,2/5/2015  6,:30:00 AM,55.081,3.54
1913,2/5/2015  6,:45:00 AM,55.038,3.54
1914,2/5/2015  7,:00:00 AM,55.038,3.54
1915,2/5/2015  7,:15:00 AM,55.038,3.54
1916,2/5/2015  7,:30:00 AM,55.038,3.54
1917,2/5/2015  7,:45:00 AM,55.038,3.54
1918,2/5/2015  8,:00:00 AM,55.038,3.54
1919,2/5/2015  8,:15:00 AM,55.081,3.54
1920,2/5/2015  8,:30:00 AM,55.081,3.54
1921,2/5/2015  8,:45:00 AM,55.081,3.54
1922,2/5/2015  9,:00:00 AM,55.125,3.54
1923,2/5/2015  9,:15:00 AM,55.213,3.54
1924,2/5/2015  9,:30:00 AM,55.213,3.54
1925,2/5/2015  9,:45:00 AM,55.256,3.54
1926,2/5/2015  1,12:00:00 AM,55.299,3.54
1927,2/5/2015  1,12:15:00 AM,55.299,3.54
1928,2/5/2015  1,12:30:00 AM,55.299,3.54
1929,2/5/2015  1,12:45:00 AM,55.299,3.54
1930,2/5/2015  1,1:00:00 AM,55.256,3.54
1931,2/5/2015  1,1:15:00 AM,55.213,3.54
1932,2/5/2015  1,1:30:00 AM,55.213,3.54
1933,2/5/2015  1,1:45:00 AM,55.168,3.54
1934,2/5/2015  1,2:00:00 PM,55.168,3.54
1935,2/5/2015  1,2:15:00 PM,55.125,3.54
1936,2/5/2015  1,2:30:00 PM,55.125,3.54
1937,2/5/2015  1,2:45:00 PM,55.125,3.54
1938,2/5/2015  1,:00:00 PM,55.168,3.54
1939,2/5/2015  1,:15:00 PM,55.168,3.54
1940,2/5/2015  1,:30:00 PM,55.213,3.54
1941,2/5/2015  1,:45:00 PM,55.256,3.54
1942,2/5/2015  2,:00:00 PM,55.256,3.54
1943,2/5/2015  2,:15:00 PM,55.213,3.54
1944,2/5/2015  2,:30:00 PM,55.256,3.54
1945,2/5/2015  2,:45:00 PM,55.256,3.54
1946,2/5/2015  3,:00:00 PM,55.256,3.54
1947,2/5/2015  3,:15:00 PM,55.299,3.54
1948,2/5/2015  3,:30:00 PM,55.342,3.54
1949,2/5/2015  3,:45:00 PM,55.386,3.54
1950,2/5/2015  4,:00:00 PM,55.386,3.54
1951,2/5/2015  4,:15:00 PM,55.429,3.54
1952,2/5/2015  4,:30:00 PM,55.429,3.54
1953,2/5/2015  4,:45:00 PM,55.386,3.54
1954,2/5/2015  5,:00:00 PM,55.386,3.54
1955,2/5/2015  5,:15:00 PM,55.342,3.54
1956,2/5/2015  5,:30:00 PM,55.299,3.54
1957,2/5/2015  5,:45:00 PM,55.299,3.54
1958,2/5/2015  6,:00:00 PM,55.299,3.54
1959,2/5/2015  6,:15:00 PM,55.256,3.51
1960,2/5/2015  6,:30:00 PM,55.213,3.54
1961,2/5/2015  6,:45:00 PM,55.213,3.54
1962,2/5/2015  7,:00:00 PM,55.256,3.54
1963,2/5/2015  7,:15:00 PM,55.256,3.54
1964,2/5/2015  7,:30:00 PM,55.299,3.54
1965,2/5/2015  7,:45:00 PM,55.342,3.54
1966,2/5/2015  8,:00:00 PM,55.342,3.54
1967,2/5/2015  8,:15:00 PM,55.342,3.54
1968,2/5/2015  8,:30:00 PM,55.342,3.54
1969,2/5/2015  8,:45:00 PM,55.299,3.54
1970,2/5/2015  9,:00:00 PM,55.256,3.54
1971,2/5/2015  9,:15:00 PM,55.213,3.54
1972,2/5/2015  9,:30:00 PM,55.213,3.54
1973,2/5/2015  9,:45:00 PM,55.168,3.54
1974,2/5/2015  1,12:00:00 PM,55.168,3.54
1975,2/5/2015  1,12:15:00 PM,55.168,3.54
1976,2/5/2015  1,12:30:00 PM,55.168,3.54
1977,2/5/2015  1,12:45:00 PM,55.168,3.54
1978,2/5/2015  1,1:00:00 PM,55.213,3.54
1979,2/5/2015  1,1:15:00 PM,55.213,3.54
1980,2/5/2015  1,1:30:00 PM,55.213,3.54
1981,2/5/2015  1,1:45:00 PM,55.213,3.54
1982,2/6/2015  1,2:00:00 AM,55.213,3.54
1983,2/6/2015  1,2:15:00 AM,55.213,3.54
1984,2/6/2015  1,2:30:00 AM,55.213,3.54
1985,2/6/2015  1,2:45:00 AM,55.213,3.54
1986,2/6/2015  1,:00:00 AM,55.213,3.54
1987,2/6/2015  1,:15:00 AM,55.213,3.54
1988,2/6/2015  1,:30:00 AM,55.213,3.54
1989,2/6/2015  1,:45:00 AM,55.213,3.54
1990,2/6/2015  2,:00:00 AM,55.213,3.54
1991,2/6/2015  2,:15:00 AM,55.213,3.54
1992,2/6/2015  2,:30:00 AM,55.213,3.54
1993,2/6/2015  2,:45:00 AM,55.213,3.54
1994,2/6/2015  3,:00:00 AM,55.168,3.54
1995,2/6/2015  3,:15:00 AM,55.168,3.54
1996,2/6/2015  3,:30:00 AM,55.125,3.54
1997,2/6/2015  3,:45:00 AM,55.125,3.54
1998,2/6/2015  4,:00:00 AM,55.125,3.54
1999,2/6/2015  4,:15:00 AM,55.125,3.54
2000,2/6/2015  4,:30:00 AM,55.125,3.54
2001,2/6/2015  4,:45:00 AM,55.125,3.54
2002,2/6/2015  5,:00:00 AM,55.125,3.54
2003,2/6/2015  5,:15:00 AM,55.081,3.54
2004,2/6/2015  5,:30:00 AM,54.995,3.54
2005,2/6/2015  5,:45:00 AM,54.995,3.54
2006,2/6/2015  6,:00:00 AM,54.952,3.54
2007,2/6/2015  6,:15:00 AM,54.952,3.54
2008,2/6/2015  6,:30:00 AM,54.865,3.54
2009,2/6/2015  6,:45:00 AM,54.865,3.54
2010,2/6/2015  7,:00:00 AM,54.865,3.54
2011,2/6/2015  7,:15:00 AM,54.82,3.54
2012,2/6/2015  7,:30:00 AM,54.82,3.54
2013,2/6/2015  7,:45:00 AM,54.82,3.54
2014,2/6/2015  8,:00:00 AM,54.82,3.54
2015,2/6/2015  8,:15:00 AM,54.82,3.54
2016,2/6/2015  8,:30:00 AM,54.82,3.54
2017,2/6/2015  8,:45:00 AM,54.865,3.54
2018,2/6/2015  9,:00:00 AM,54.865,3.54
2019,2/6/2015  9,:15:00 AM,54.952,3.54
2020,2/6/2015  9,:30:00 AM,54.952,3.51
2021,2/6/2015  9,:45:00 AM,54.952,3.54
2022,2/6/2015  1,12:00:00 AM,54.995,3.54
2023,2/6/2015  1,12:15:00 AM,54.995,3.54
2024,2/6/2015  1,12:30:00 AM,55.038,3.54
2025,2/6/2015  1,12:45:00 AM,55.038,3.54
2026,2/6/2015  1,1:00:00 AM,55.038,3.54
2027,2/6/2015  1,1:15:00 AM,55.038,3.54
2028,2/6/2015  1,1:30:00 AM,55.038,3.54
2029,2/6/2015  1,1:45:00 AM,55.038,3.54
2030,2/6/2015  1,2:00:00 PM,55.038,3.54
2031,2/6/2015  1,2:15:00 PM,55.081,3.54
2032,2/6/2015  1,2:30:00 PM,55.081,3.54
2033,2/6/2015  1,2:45:00 PM,55.081,3.54
2034,2/6/2015  1,:00:00 PM,55.081,3.54
2035,2/6/2015  1,:15:00 PM,55.125,3.54
2036,2/6/2015  1,:30:00 PM,55.125,3.54
2037,2/6/2015  1,:45:00 PM,55.125,3.54
2038,2/6/2015  2,:00:00 PM,55.125,3.54
2039,2/6/2015  2,:15:00 PM,55.125,3.54
2040,2/6/2015  2,:30:00 PM,55.125,3.54
2041,2/6/2015  2,:45:00 PM,55.125,3.54
2042,2/6/2015  3,:00:00 PM,55.125,3.54
2043,2/6/2015  3,:15:00 PM,55.125,3.54
2044,2/6/2015  3,:30:00 PM,55.081,3.54
2045,2/6/2015  3,:45:00 PM,55.081,3.54
2046,2/6/2015  4,:00:00 PM,55.081,3.54
2047,2/6/2015  4,:15:00 PM,55.038,3.54
2048,2/6/2015  4,:30:00 PM,55.081,3.54
2049,2/6/2015  4,:45:00 PM,55.038,3.54
2050,2/6/2015  5,:00:00 PM,55.038,3.54
2051,2/6/2015  5,:15:00 PM,55.038,3.54
2052,2/6/2015  5,:30:00 PM,55.038,3.54
2053,2/6/2015  5,:45:00 PM,54.995,3.54
2054,2/6/2015  6,:00:00 PM,54.995,3.54
2055,2/6/2015  6,:15:00 PM,54.995,3.54
2056,2/6/2015  6,:30:00 PM,54.995,3.54
2057,2/6/2015  6,:45:00 PM,54.952,3.54
2058,2/6/2015  7,:00:00 PM,54.952,3.54
2059,2/6/2015  7,:15:00 PM,54.952,3.54
2060,2/6/2015  7,:30:00 PM,54.952,3.54
2061,2/6/2015  7,:45:00 PM,54.952,3.54
2062,2/6/2015  8,:00:00 PM,54.995,3.54
2063,2/6/2015  8,:15:00 PM,54.995,3.54
2064,2/6/2015  8,:30:00 PM,55.038,3.54
2065,2/6/2015  8,:45:00 PM,55.038,3.54
2066,2/6/2015  9,:00:00 PM,55.081,3.54
2067,2/6/2015  9,:15:00 PM,55.125,3.54
2068,2/6/2015  9,:30:00 PM,55.168,3.54
2069,2/6/2015  9,:45:00 PM,55.213,3.54
2070,2/6/2015  1,12:00:00 PM,55.213,3.54
2071,2/6/2015  1,12:15:00 PM,55.213,3.54
2072,2/6/2015  1,12:30:00 PM,55.256,3.54
2073,2/6/2015  1,12:45:00 PM,55.299,3.54
2074,2/6/2015  1,1:00:00 PM,55.299,3.54
2075,2/6/2015  1,1:15:00 PM,55.299,3.54
2076,2/6/2015  1,1:30:00 PM,55.342,3.54
2077,2/6/2015  1,1:45:00 PM,55.342,3.54
2078,2/7/2015  1,2:00:00 AM,55.342,3.54
2079,2/7/2015  1,2:15:00 AM,55.386,3.54
2080,2/7/2015  1,2:30:00 AM,55.386,3.54
2081,2/7/2015  1,2:45:00 AM,55.429,3.51
2082,2/7/2015  1,:00:00 AM,55.429,3.54
2083,2/7/2015  1,:15:00 AM,55.472,3.54
2084,2/7/2015  1,:30:00 AM,55.472,3.54
2085,2/7/2015  1,:45:00 AM,55.515,3.54
2086,2/7/2015  2,:00:00 AM,55.558,3.54
2087,2/7/2015  2,:15:00 AM,55.558,3.54
2088,2/7/2015  2,:30:00 AM,55.558,3.54
2089,2/7/2015  2,:45:00 AM,55.558,3.54
2090,2/7/2015  3,:00:00 AM,55.515,3.54
2091,2/7/2015  3,:15:00 AM,55.515,3.54
2092,2/7/2015  3,:30:00 AM,55.515,3.54
2093,2/7/2015  3,:45:00 AM,55.558,3.54
2094,2/7/2015  4,:00:00 AM,55.558,3.54
2095,2/7/2015  4,:15:00 AM,55.558,3.54
2096,2/7/2015  4,:30:00 AM,55.558,3.54
2097,2/7/2015  4,:45:00 AM,55.558,3.54
2098,2/7/2015  5,:00:00 AM,55.558,3.54
2099,2/7/2015  5,:15:00 AM,55.515,3.54
2100,2/7/2015  5,:30:00 AM,55.515,3.54
2101,2/7/2015  5,:45:00 AM,55.472,3.54
2102,2/7/2015  6,:00:00 AM,55.472,3.54
2103,2/7/2015  6,:15:00 AM,55.472,3.54
2104,2/7/2015  6,:30:00 AM,55.472,3.54
2105,2/7/2015  6,:45:00 AM,55.472,3.54
2106,2/7/2015  7,:00:00 AM,55.429,3.54
2107,2/7/2015  7,:15:00 AM,55.472,3.54
2108,2/7/2015  7,:30:00 AM,55.472,3.54
2109,2/7/2015  7,:45:00 AM,55.472,3.54
2110,2/7/2015  8,:00:00 AM,55.472,3.54
2111,2/7/2015  8,:15:00 AM,55.472,3.54
2112,2/7/2015  8,:30:00 AM,55.472,3.54
2113,2/7/2015  8,:45:00 AM,55.515,3.54
2114,2/7/2015  9,:00:00 AM,55.515,3.54
2115,2/7/2015  9,:15:00 AM,55.558,3.54
2116,2/7/2015  9,:30:00 AM,55.558,3.54
2117,2/7/2015  9,:45:00 AM,55.558,3.54
2118,2/7/2015  1,12:00:00 AM,55.558,3.54
2119,2/7/2015  1,12:15:00 AM,55.558,3.54
2120,2/7/2015  1,12:30:00 AM,55.558,3.54
2121,2/7/2015  1,12:45:00 AM,55.515,3.54
2122,2/7/2015  1,1:00:00 AM,55.515,3.54
2123,2/7/2015  1,1:15:00 AM,55.472,3.54
2124,2/7/2015  1,1:30:00 AM,55.472,3.54
2125,2/7/2015  1,1:45:00 AM,55.515,3.54
2126,2/7/2015  1,2:00:00 PM,55.558,3.54
2127,2/7/2015  1,2:15:00 PM,55.558,3.54
2128,2/7/2015  1,2:30:00 PM,55.647,3.54
2129,2/7/2015  1,2:45:00 PM,55.733,3.54
2130,2/7/2015  1,:00:00 PM,55.819,3.54
2131,2/7/2015  1,:15:00 PM,55.863,3.54
2132,2/7/2015  1,:30:00 PM,55.906,3.54
2133,2/7/2015  1,:45:00 PM,55.949,3.54
2134,2/7/2015  2,:00:00 PM,55.992,3.54
2135,2/7/2015  2,:15:00 PM,56.035,3.54
2136,2/7/2015  2,:30:00 PM,56.079,3.54
2137,2/7/2015  2,:45:00 PM,56.165,3.54
2138,2/7/2015  3,:00:00 PM,56.165,3.54
2139,2/7/2015  3,:15:00 PM,56.208,3.54
2140,2/7/2015  3,:30:00 PM,56.208,3.54
2141,2/7/2015  3,:45:00 PM,56.251,3.54
2142,2/7/2015  4,:00:00 PM,56.295,3.51
2143,2/7/2015  4,:15:00 PM,56.295,3.54
2144,2/7/2015  4,:30:00 PM,56.251,3.54
2145,2/7/2015  4,:45:00 PM,56.251,3.54
2146,2/7/2015  5,:00:00 PM,56.208,3.54
2147,2/7/2015  5,:15:00 PM,56.165,3.54
2148,2/7/2015  5,:30:00 PM,56.165,3.54
2149,2/7/2015  5,:45:00 PM,56.165,3.54
2150,2/7/2015  6,:00:00 PM,56.165,3.54
2151,2/7/2015  6,:15:00 PM,56.165,3.54
2152,2/7/2015  6,:30:00 PM,56.122,3.54
2153,2/7/2015  6,:45:00 PM,56.122,3.54
2154,2/7/2015  7,:00:00 PM,56.122,3.54
2155,2/7/2015  7,:15:00 PM,56.122,3.54
2156,2/7/2015  7,:30:00 PM,56.122,3.54
2157,2/7/2015  7,:45:00 PM,56.165,3.54
2158,2/7/2015  8,:00:00 PM,56.165,3.54
2159,2/7/2015  8,:15:00 PM,56.165,3.54
2160,2/7/2015  8,:30:00 PM,56.208,3.54
2161,2/7/2015  8,:45:00 PM,56.208,3.54
2162,2/7/2015  9,:00:00 PM,56.251,3.54
2163,2/7/2015  9,:15:00 PM,56.251,3.54
2164,2/7/2015  9,:30:00 PM,56.295,3.54
2165,2/7/2015  9,:45:00 PM,56.34,3.54
2166,2/7/2015  1,12:00:00 PM,56.34,3.54
2167,2/7/2015  1,12:15:00 PM,56.34,3.54
2168,2/7/2015  1,12:30:00 PM,56.34,3.54
2169,2/7/2015  1,12:45:00 PM,56.34,3.54
2170,2/7/2015  1,1:00:00 PM,56.34,3.54
2171,2/7/2015  1,1:15:00 PM,56.34,3.54
2172,2/7/2015  1,1:30:00 PM,56.383,3.54
2173,2/7/2015  1,1:45:00 PM,56.383,3.54
2174,2/8/2015  1,2:00:00 AM,56.383,3.54
2175,2/8/2015  1,2:15:00 AM,56.469,3.54
2176,2/8/2015  1,2:30:00 AM,56.556,3.54
2177,2/8/2015  1,2:45:00 AM,56.556,3.54
2178,2/8/2015  1,:00:00 AM,56.512,3.54
2179,2/8/2015  1,:15:00 AM,56.469,3.54
2180,2/8/2015  1,:30:00 AM,56.512,3.54
2181,2/8/2015  1,:45:00 AM,56.512,3.54
2182,2/8/2015  2,:00:00 AM,56.556,3.54
